Video,Quality,Video Bytes Downloaded,Loaded Percentage,Longitude,Latitude,RSRP,RSRQ,SNR,DL_bitrate,UL_bitrate,State,EVENT,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,Eid_num
D6FRezJF3rU,hd2160,0.2379751722,23.8,-87.901205,42.340118,-96.0,-11.0,20.0,1.0,1.0,D,PERIODIC,-94.0,-10.0,16.0,8
D6FRezJF3rU,hd2160,0.2470712156,24.7,-87.901205,42.340118,-96.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-94.0,-12.0,16.0,8
D6FRezJF3rU,hd2160,0.2470712156,24.7,-87.901205,42.340118,-96.0,-11.0,18.0,0.0,0.0,I,PERIODIC,-94.0,-12.0,16.0,8
D6FRezJF3rU,hd2160,0.2534384433,25.3,-87.901205,42.340118,-95.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-93.0,-13.0,14.0,8
D6FRezJF3rU,hd2160,0.2534384433,25.3,-87.901205,42.340118,-95.0,-11.0,20.0,72099.0,537.0,D,PERIODIC,-93.0,-13.0,14.0,8
D6FRezJF3rU,hd2160,0.2562809573,25.6,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-94.0,-9.0,15.0,8
D6FRezJF3rU,hd2160,0.2649221941,26.5,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-94.0,-9.0,15.0,8
D6FRezJF3rU,hd2160,0.2649221941,26.5,-87.901205,42.340118,-95.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,17.0,8
D6FRezJF3rU,hd2160,0.2649221941,26.5,-87.901205,42.340118,-95.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,17.0,8
D6FRezJF3rU,hd2160,0.2749278405,27.5,-87.901205,42.340118,-96.0,-11.0,20.0,36054.0,294.0,D,PERIODIC,-95.0,-11.0,17.0,8
D6FRezJF3rU,hd2160,0.2749278405,27.5,-87.901205,42.340118,-96.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-95.0,-11.0,17.0,8
D6FRezJF3rU,hd2160,0.2749278405,27.5,-87.901205,42.340118,-96.0,-11.0,20.0,1.0,1.0,D,PERIODIC,-95.0,-13.0,17.0,8
D6FRezJF3rU,hd2160,0.2882308007,28.8,-87.901205,42.340118,-96.0,-11.0,20.0,26.0,30.0,D,PERIODIC,-95.0,-13.0,17.0,8
D6FRezJF3rU,hd2160,0.2882308007,28.8,-87.901205,42.340118,-95.0,-11.0,20.0,14.0,14.0,D,PERIODIC,-94.0,-10.0,17.0,8
D6FRezJF3rU,hd2160,0.2882308007,28.8,-87.901205,42.340118,-95.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-94.0,-10.0,17.0,8
D6FRezJF3rU,hd2160,0.2882308007,28.8,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-94.0,-12.0,17.0,8
D6FRezJF3rU,hd2160,0.3010789577,30.1,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,1.0,D,PERIODIC,-94.0,-12.0,17.0,8
D6FRezJF3rU,hd2160,0.3010789577,30.1,-87.901205,42.340118,-97.0,-11.0,20.0,2.0,3.0,D,PERIODIC,-94.0,-10.0,17.0,8
D6FRezJF3rU,hd2160,0.3010789577,30.1,-87.901205,42.340118,-97.0,-11.0,20.0,3.0,3.0,D,PERIODIC,-94.0,-10.0,17.0,8
D6FRezJF3rU,hd2160,0.3148367211,31.5,-87.901205,42.340118,-97.0,-11.0,20.0,22527.0,2192.0,D,PERIODIC,-94.0,-10.0,17.0,8
D6FRezJF3rU,hd2160,0.3148367211,31.5,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-94.0,-10.0,17.0,8
D6FRezJF3rU,hd2160,0.3148367211,31.5,-87.901205,42.340118,-96.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,15.0,8
D6FRezJF3rU,hd2160,0.3148367211,31.5,-87.901205,42.340118,-96.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,15.0,8
D6FRezJF3rU,hd2160,0.3148367211,31.5,-87.901205,42.340118,-96.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,15.0,8
D6FRezJF3rU,hd2160,0.3299588906,33.0,-87.901205,42.340118,-96.0,-11.0,20.0,36407.0,221.0,D,PERIODIC,-94.0,-11.0,15.0,8
D6FRezJF3rU,hd2160,0.3299588906,33.0,-87.901205,42.340118,-95.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-93.0,-10.0,18.0,8
D6FRezJF3rU,hd2160,0.3299588906,33.0,-87.901205,42.340118,-95.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,18.0,8
D6FRezJF3rU,hd2160,0.3299588906,33.0,-87.901205,42.340118,-95.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-94.0,-9.0,18.0,8
D6FRezJF3rU,hd2160,0.344626257,34.5,-87.901205,42.340118,-95.0,-11.0,20.0,8.0,10.0,D,PERIODIC,-94.0,-9.0,18.0,8
D6FRezJF3rU,hd2160,0.344626257,34.5,-87.901205,42.340118,-96.0,-11.0,20.0,61242.0,488.0,D,PERIODIC,-94.0,-10.0,13.0,8
D6FRezJF3rU,hd2160,0.344626257,34.5,-87.901205,42.340118,-96.0,-11.0,19.0,0.0,0.0,D,PERIODIC,-94.0,-10.0,13.0,8
D6FRezJF3rU,hd2160,0.344626257,34.5,-87.901205,42.340118,-96.0,-11.0,19.0,1.0,0.0,D,PERIODIC,-94.0,-10.0,17.0,8
D6FRezJF3rU,hd2160,0.3530400939,35.3,-87.901205,42.340118,-96.0,-11.0,20.0,1.0,1.0,D,PERIODIC,-94.0,-10.0,17.0,8
D6FRezJF3rU,hd2160,0.3530400939,35.3,-87.901205,42.340118,-95.0,-11.0,20.0,0.0,1.0,D,PERIODIC,-94.0,-9.0,16.0,8
D6FRezJF3rU,hd2160,0.3629320387,36.3,-87.901205,42.340118,-95.0,-11.0,20.0,36166.0,1149.0,D,PERIODIC,-94.0,-9.0,16.0,8
D6FRezJF3rU,hd2160,0.3629320387,36.3,-87.901205,42.340118,-95.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-93.0,-11.0,16.0,8
D6FRezJF3rU,hd2160,0.3629320387,36.3,-87.901205,42.340118,-95.0,-11.0,20.0,0.0,1.0,D,PERIODIC,-93.0,-11.0,16.0,8
D6FRezJF3rU,hd2160,0.3667978573,36.7,-87.901205,42.340118,-98.0,-11.0,20.0,6.0,7.0,D,PERIODIC,-95.0,-10.0,14.0,8
D6FRezJF3rU,hd2160,0.3758938973,37.6,-87.901205,42.340118,-98.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-95.0,-10.0,14.0,8
D6FRezJF3rU,hd2160,0.3758938973,37.6,-87.901205,42.340118,-95.0,-11.0,20.0,39868.0,359.0,D,PERIODIC,-94.0,-11.0,16.0,8
D6FRezJF3rU,hd2160,0.3758938973,37.6,-87.901205,42.340118,-95.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-94.0,-11.0,16.0,8
D6FRezJF3rU,hd2160,0.3758938973,37.6,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-94.0,-13.0,16.0,8
D6FRezJF3rU,hd2160,0.3887420543,38.9,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-94.0,-13.0,16.0,8
D6FRezJF3rU,hd2160,0.3887420543,38.9,-87.901205,42.340118,-97.0,-11.0,20.0,9.0,11.0,D,PERIODIC,-94.0,-12.0,16.0,8
D6FRezJF3rU,hd2160,0.3924941713,39.2,-87.901205,42.340118,-97.0,-11.0,20.0,36073.0,289.0,D,PERIODIC,-94.0,-12.0,16.0,8
D6FRezJF3rU,hd2160,0.3924941713,39.2,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-94.0,-11.0,16.0,8
D6FRezJF3rU,hd2160,0.3924941713,39.2,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,16.0,8
D6FRezJF3rU,hd2160,0.4044327253,40.4,-87.901205,42.340118,-95.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-95.0,-10.0,13.0,8
D6FRezJF3rU,hd2160,0.4044327253,40.4,-87.901205,42.340118,-95.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-95.0,-10.0,13.0,8
D6FRezJF3rU,hd2160,0.4081848423,40.8,-87.901205,42.340118,-97.0,-11.0,20.0,36096.0,320.0,D,PERIODIC,-94.0,-9.0,14.0,8
D6FRezJF3rU,hd2160,0.4081848423,40.8,-87.901205,42.340118,-97.0,-11.0,19.0,0.0,0.0,D,PERIODIC,-94.0,-9.0,14.0,8
D6FRezJF3rU,hd2160,0.4153479747,41.5,-87.901205,42.340118,-98.0,-11.0,19.0,0.0,0.0,I,PERIODIC,-94.0,-12.0,16.0,8
D6FRezJF3rU,hd2160,0.420919301,42.1,-87.901205,42.340118,-98.0,-11.0,19.0,0.0,0.0,I,PERIODIC,-94.0,-12.0,16.0,8
D6FRezJF3rU,hd2160,0.420919301,42.1,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-95.0,-13.0,17.0,8
D6FRezJF3rU,hd2160,0.4309249474,43.1,-87.901205,42.340118,-97.0,-11.0,20.0,36086.0,298.0,D,PERIODIC,-95.0,-13.0,17.0,8
D6FRezJF3rU,hd2160,0.4309249474,43.1,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-95.0,-9.0,17.0,8
D6FRezJF3rU,hd2160,0.4309249474,43.1,-87.901205,42.340118,-97.0,-11.0,20.0,8.0,9.0,D,PERIODIC,-95.0,-9.0,17.0,8
D6FRezJF3rU,hd2160,0.4392250827,43.9,-87.901205,42.340118,-97.0,-11.0,20.0,3.0,3.0,D,PERIODIC,-95.0,-11.0,17.0,8
D6FRezJF3rU,hd2160,0.4392250827,43.9,-87.901205,42.340118,-97.0,-11.0,20.0,3.0,3.0,D,PERIODIC,-95.0,-11.0,17.0,8
D6FRezJF3rU,hd2160,0.4392250827,43.9,-87.901205,42.340118,-97.0,-11.0,20.0,73063.0,3135.0,D,PERIODIC,-95.0,-14.0,17.0,8
D6FRezJF3rU,hd2160,0.4483211261,44.8,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-95.0,-14.0,17.0,8
D6FRezJF3rU,hd2160,0.4483211261,44.8,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,17.0,8
D6FRezJF3rU,hd2160,0.4557116584,45.6,-87.901205,42.340118,-97.0,-11.0,20.0,4.0,4.0,D,PERIODIC,-94.0,-10.0,17.0,8
D6FRezJF3rU,hd2160,0.4557116584,45.6,-87.901205,42.340118,-97.0,-11.0,19.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,17.0,8
D6FRezJF3rU,hd2160,0.4557116584,45.6,-87.901205,42.340118,-97.0,-11.0,19.0,70338.0,546.0,D,PERIODIC,-95.0,-10.0,16.0,8
D6FRezJF3rU,hd2160,0.4648076985,46.5,-87.901205,42.340118,-97.0,-11.0,19.0,0.0,0.0,D,PERIODIC,-95.0,-13.0,16.0,8
D6FRezJF3rU,hd2160,0.4648076985,46.5,-87.901205,42.340118,-97.0,-11.0,19.0,0.0,0.0,I,PERIODIC,-95.0,-13.0,16.0,8
D6FRezJF3rU,hd2160,0.4721982342,47.2,-87.901205,42.340118,-97.0,-11.0,19.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,14.0,8
D6FRezJF3rU,hd2160,0.4721982342,47.2,-87.901205,42.340118,-97.0,-11.0,19.0,18.0,20.0,D,PERIODIC,-94.0,-11.0,14.0,8
D6FRezJF3rU,hd2160,0.4795887665,48.0,-87.901205,42.340118,-97.0,-11.0,19.0,60584.0,446.0,D,PERIODIC,-93.0,-12.0,14.0,8
D6FRezJF3rU,hd2160,0.4795887665,48.0,-87.901205,42.340118,-97.0,-11.0,21.0,0.0,0.0,D,PERIODIC,-93.0,-12.0,14.0,8
D6FRezJF3rU,hd2160,0.4795887665,48.0,-87.901205,42.340118,-97.0,-11.0,21.0,0.0,5.0,D,PERIODIC,-93.0,-12.0,14.0,8
D6FRezJF3rU,hd2160,0.4898218128,49.0,-87.901205,42.340118,-95.0,-11.0,21.0,53.0,82.0,D,PERIODIC,-95.0,-12.0,16.0,8
D6FRezJF3rU,hd2160,0.4898218128,49.0,-87.901205,42.340118,-96.0,-11.0,20.0,36.0,26.0,D,PERIODIC,-93.0,-10.0,17.0,8
D6FRezJF3rU,hd2160,0.5013055636,50.1,-87.901205,42.340118,-96.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-93.0,-10.0,17.0,8
D6FRezJF3rU,hd2160,0.5013055636,50.1,-87.901205,42.340118,-94.0,-11.0,22.0,72160.0,544.0,D,PERIODIC,-94.0,-12.0,17.0,8
D6FRezJF3rU,hd2160,0.5013055636,50.1,-87.901205,42.340118,-94.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-94.0,-12.0,17.0,8
D6FRezJF3rU,hd2160,0.5013055636,50.1,-87.901205,42.340118,-93.0,-11.0,23.0,3.0,3.0,D,PERIODIC,-93.0,-14.0,15.0,8
D6FRezJF3rU,hd2160,0.5013055636,50.1,-87.901205,42.340118,-93.0,-11.0,23.0,15.0,15.0,D,PERIODIC,-93.0,-14.0,15.0,8
D6FRezJF3rU,hd2160,0.5139263207,51.4,-87.901205,42.340118,-93.0,-11.0,23.0,0.0,0.0,D,PERIODIC,-95.0,-11.0,16.0,8
D6FRezJF3rU,hd2160,0.5139263207,51.4,-87.901205,42.340118,-93.0,-11.0,23.0,0.0,0.0,D,PERIODIC,-95.0,-11.0,16.0,8
D6FRezJF3rU,hd2160,0.5139263207,51.4,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-14.0,14.0,8
D6FRezJF3rU,hd2160,0.5258648747,52.6,-87.901205,42.340118,-92.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-94.0,-14.0,14.0,8
D6FRezJF3rU,hd2160,0.5258648747,52.6,-87.901205,42.340118,-93.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-95.0,-13.0,13.0,8
D6FRezJF3rU,hd2160,0.5258648747,52.6,-87.901205,42.340118,-93.0,-11.0,23.0,62980.0,527.0,D,PERIODIC,-95.0,-13.0,13.0,8
D6FRezJF3rU,hd2160,0.529844395,53.0,-87.901205,42.340118,-93.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,14.0,8
D6FRezJF3rU,hd2160,0.5390541367,53.9,-87.901205,42.340118,-93.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,14.0,8
D6FRezJF3rU,hd2160,0.5390541367,53.9,-87.901205,42.340118,-93.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-94.0,-9.0,14.0,8
D6FRezJF3rU,hd2160,0.5390541367,53.9,-87.901205,42.340118,-93.0,-11.0,23.0,7.0,9.0,D,PERIODIC,-94.0,-9.0,14.0,8
D6FRezJF3rU,hd2160,0.5470131704,54.7,-87.901205,42.340118,-92.0,-11.0,24.0,36056.0,280.0,D,PERIODIC,-94.0,-11.0,14.0,8
D6FRezJF3rU,hd2160,0.5470131704,54.7,-87.901205,42.340118,-92.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,14.0,8
D6FRezJF3rU,hd2160,0.5523570969,55.2,-87.901205,42.340118,-94.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-94.0,-12.0,13.0,8
D6FRezJF3rU,hd2160,0.5523570969,55.2,-87.901205,42.340118,-94.0,-11.0,23.0,1.0,1.0,D,PERIODIC,-94.0,-12.0,13.0,8
D6FRezJF3rU,hd2160,0.5617942384,56.2,-87.901205,42.340118,-93.0,-11.0,23.0,2.0,2.0,D,PERIODIC,-94.0,-9.0,13.0,8
D6FRezJF3rU,hd2160,0.5617942384,56.2,-87.901205,42.340118,-93.0,-11.0,23.0,78231.0,1357.0,D,PERIODIC,-94.0,-9.0,13.0,8
D6FRezJF3rU,hd2160,0.5617942384,56.2,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,15.0,8
D6FRezJF3rU,hd2160,0.5708902784,57.1,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,15.0,8
D6FRezJF3rU,hd2160,0.5708902784,57.1,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-14.0,14.0,8
D6FRezJF3rU,hd2160,0.5798726202,58.0,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-14.0,14.0,8
D6FRezJF3rU,hd2160,0.5798726202,58.0,-87.901205,42.340118,-93.0,-11.0,24.0,68784.0,765.0,D,PERIODIC,-94.0,-10.0,14.0,8
D6FRezJF3rU,hd2160,0.5798726202,58.0,-87.901205,42.340118,-93.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,14.0,8
D6FRezJF3rU,hd2160,0.5890823619,58.9,-87.901205,42.340118,-93.0,-11.0,24.0,0.0,0.0,D,PERIODIC,-94.0,-10.0,14.0,8
D6FRezJF3rU,hd2160,0.5890823619,58.9,-87.901205,42.340118,-93.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,14.0,8
D6FRezJF3rU,hd2160,0.5923796757,59.2,-87.901205,42.340118,-93.0,-11.0,24.0,7.0,9.0,D,PERIODIC,-95.0,-12.0,14.0,8
D6FRezJF3rU,hd2160,0.5969276974,59.7,-87.901205,42.340118,-93.0,-11.0,24.0,78499.0,550.0,D,PERIODIC,-95.0,-12.0,14.0,8
D6FRezJF3rU,hd2160,0.5969276974,59.7,-87.901205,42.340118,-93.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-14.0,14.0,8
D6FRezJF3rU,hd2160,0.6060237374,60.6,-87.901205,42.340118,-93.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-14.0,14.0,8
D6FRezJF3rU,hd2160,0.6060237374,60.6,-87.901205,42.340118,-93.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-93.0,-14.0,18.0,8
D6FRezJF3rU,hd2160,0.6162567837,61.6,-87.901205,42.340118,-93.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-93.0,-14.0,18.0,8
D6FRezJF3rU,hd2160,0.6162567837,61.6,-87.901205,42.340118,-93.0,-11.0,24.0,56561.0,447.0,D,PERIODIC,-94.0,-13.0,12.0,8
D6FRezJF3rU,hd2160,0.6162567837,61.6,-87.901205,42.340118,-93.0,-11.0,24.0,2.0,2.0,D,PERIODIC,-94.0,-13.0,12.0,8
D6FRezJF3rU,hd2160,0.6162567837,61.6,-87.901205,42.340118,-93.0,-11.0,24.0,7.0,7.0,D,PERIODIC,-94.0,-10.0,13.0,8
D6FRezJF3rU,hd2160,0.6162567837,61.6,-87.901205,42.340118,-93.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,13.0,8
D6FRezJF3rU,hd2160,0.6299008454,63.0,-87.901205,42.340118,-93.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-95.0,-11.0,18.0,8
D6FRezJF3rU,hd2160,0.6299008454,63.0,-87.901205,42.340118,-93.0,-11.0,25.0,36129.0,389.0,D,PERIODIC,-95.0,-11.0,18.0,8
D6FRezJF3rU,hd2160,0.6299008454,63.0,-87.901205,42.340118,-93.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-94.0,-13.0,18.0,8
D6FRezJF3rU,hd2160,0.6427490058,64.3,-87.901205,42.340118,-93.0,-11.0,25.0,6.0,8.0,D,PERIODIC,-94.0,-13.0,18.0,8
D6FRezJF3rU,hd2160,0.6427490058,64.3,-87.901205,42.340118,-93.0,-11.0,24.0,0.0,8.0,D,PERIODIC,-94.0,-13.0,18.0,8
D6FRezJF3rU,hd2160,0.6427490058,64.3,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,4.0,D,PERIODIC,-94.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.6427490058,64.3,-87.901205,42.340118,-92.0,-11.0,24.0,36307.0,2903.0,D,PERIODIC,-94.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.6427490058,64.3,-87.901205,42.340118,-91.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-94.0,-12.0,16.0,8
D6FRezJF3rU,hd2160,0.653209452,65.3,-87.901205,42.340118,-91.0,-11.0,25.0,5.0,5.0,D,PERIODIC,-94.0,-12.0,16.0,8
D6FRezJF3rU,hd2160,0.6603725844,66.0,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,15.0,8
D6FRezJF3rU,hd2160,0.6603725844,66.0,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,15.0,8
D6FRezJF3rU,hd2160,0.6714015355,67.1,-87.901205,42.340118,-92.0,-11.0,24.0,39920.0,384.0,D,PERIODIC,-94.0,-10.0,15.0,8
D6FRezJF3rU,hd2160,0.6714015355,67.1,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-94.0,-12.0,15.0,8
D6FRezJF3rU,hd2160,0.6714015355,67.1,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,16.0,8
D6FRezJF3rU,hd2160,0.6714015355,67.1,-87.901205,42.340118,-92.0,-11.0,25.0,1.0,1.0,D,PERIODIC,-94.0,-10.0,16.0,8
D6FRezJF3rU,hd2160,0.6824304831,68.2,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,16.0,8
D6FRezJF3rU,hd2160,0.6824304831,68.2,-87.901205,42.340118,-92.0,-11.0,25.0,56464.0,441.0,D,PERIODIC,-94.0,-11.0,16.0,8
D6FRezJF3rU,hd2160,0.6824304831,68.2,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,16.0,8
D6FRezJF3rU,hd2160,0.6824304831,68.2,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,16.0,8
D6FRezJF3rU,hd2160,0.6952786435,69.5,-87.901205,42.340118,-92.0,-11.0,25.0,1.0,3.0,D,PERIODIC,-94.0,-13.0,16.0,8
D6FRezJF3rU,hd2160,0.6952786435,69.5,-87.901205,42.340118,-92.0,-11.0,25.0,6.0,7.0,D,PERIODIC,-94.0,-13.0,16.0,8
D6FRezJF3rU,hd2160,0.6952786435,69.5,-87.901205,42.340118,-92.0,-11.0,24.0,37528.0,303.0,D,PERIODIC,-93.0,-13.0,12.0,8
D6FRezJF3rU,hd2160,0.7007362682,70.1,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-93.0,-13.0,12.0,8
D6FRezJF3rU,hd2160,0.7083542004,70.8,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,12.0,8
D6FRezJF3rU,hd2160,0.7083542004,70.8,-87.901205,42.340118,-92.0,-11.0,24.0,3.0,3.0,D,PERIODIC,-94.0,-11.0,12.0,8
D6FRezJF3rU,hd2160,0.7083542004,70.8,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,0.0,D,PERIODIC,-93.0,-9.0,15.0,8
D6FRezJF3rU,hd2160,0.7156010509,71.6,-87.901205,42.340118,-92.0,-11.0,25.0,36115.0,807.0,D,PERIODIC,-93.0,-9.0,15.0,8
D6FRezJF3rU,hd2160,0.7226804652,72.3,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,15.0,8
D6FRezJF3rU,hd2160,0.7226804652,72.3,-87.901205,42.340118,-92.0,-11.0,25.0,1.0,1.0,D,PERIODIC,-93.0,-10.0,15.0,8
D6FRezJF3rU,hd2160,0.7226804652,72.3,-87.901205,42.340118,-92.0,-11.0,25.0,1.0,1.0,D,PERIODIC,-93.0,-10.0,15.0,8
D6FRezJF3rU,hd2160,0.7359834254,73.6,-87.901205,42.340118,-93.0,-11.0,25.0,0.0,0.0,D,PERIODIC,-90.0,-10.0,12.0,8
D6FRezJF3rU,hd2160,0.7359834254,73.6,-87.901205,42.340118,-93.0,-11.0,25.0,0.0,0.0,D,PERIODIC,-90.0,-10.0,12.0,8
D6FRezJF3rU,hd2160,0.7359834254,73.6,-87.901205,42.340118,-92.0,-11.0,25.0,65903.0,517.0,D,PERIODIC,-94.0,-14.0,18.0,8
D6FRezJF3rU,hd2160,0.7359834254,73.6,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-94.0,-14.0,18.0,8
D6FRezJF3rU,hd2160,0.7359834254,73.6,-87.901205,42.340118,-93.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-89.0,-12.0,17.0,8
D6FRezJF3rU,hd2160,0.7447383673,74.5,-87.901205,42.340118,-93.0,-11.0,26.0,0.0,2.0,D,PERIODIC,-89.0,-12.0,17.0,8
D6FRezJF3rU,hd2160,0.7521288996,75.2,-87.901205,42.340118,-93.0,-11.0,26.0,8.0,9.0,D,PERIODIC,-93.0,-12.0,15.0,8
D6FRezJF3rU,hd2160,0.7521288996,75.2,-87.901205,42.340118,-93.0,-11.0,26.0,39706.0,309.0,D,PERIODIC,-93.0,-12.0,15.0,8
D6FRezJF3rU,hd2160,0.7521288996,75.2,-87.901205,42.340118,-93.0,-11.0,26.0,0.0,0.0,D,PERIODIC,-93.0,-14.0,17.0,8
D6FRezJF3rU,hd2160,0.7631578506,76.3,-87.901205,42.340118,-93.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-93.0,-14.0,17.0,8
D6FRezJF3rU,hd2160,0.7631578506,76.3,-87.901205,42.340118,-93.0,-11.0,25.0,1.0,1.0,D,PERIODIC,-92.0,-13.0,14.0,8
D6FRezJF3rU,hd2160,0.7669099676,76.7,-87.901205,42.340118,-93.0,-11.0,25.0,3.0,2.0,D,PERIODIC,-92.0,-13.0,14.0,8
D6FRezJF3rU,hd2160,0.7669099676,76.7,-87.901205,42.340118,-93.0,-11.0,25.0,36197.0,1361.0,D,PERIODIC,-94.0,-14.0,14.0,8
D6FRezJF3rU,hd2160,0.7669099676,76.7,-87.901205,42.340118,-93.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-14.0,14.0,8
D6FRezJF3rU,hd2160,0.7833965399,78.3,-87.901205,42.340118,-95.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.7833965399,78.3,-87.901205,42.340118,-95.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.7833965399,78.3,-87.901205,42.340118,-95.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-93.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.7833965399,78.3,-87.901205,42.340118,-95.0,-11.0,24.0,38443.0,279.0,D,PERIODIC,-93.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.7939706878,79.4,-87.901205,42.340118,-92.0,-11.0,26.0,0.0,0.0,I,PERIODIC,-95.0,-14.0,14.0,8
D6FRezJF3rU,hd2160,0.7939706878,79.4,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-95.0,-14.0,14.0,8
